lv1_code,product_class_name,name,status,brand,attribute.saya_2_ways.boolean,attribute.saya_4_ways.boolean,attribute.cup_size.single_option,attribute.delivery_returns.text,attribute.deliveryreturns.html,attribute.description.html,attribute.fabric_care.html,attribute.online_description.html,attribute.online_name.string,attribute.page_description.text,attribute.keywords.string,attribute.page_url.string,attribute.size_fit.text,attribute.tax_class.string,attribute.short_description.html,attribute.country_of_origin.string,attribute.saya_collection.single_option,attribute.saya_country.single_option,attribute.saya_fabric_content.string,attribute.saya_group.single_option,attribute.saya_line.single_option,attribute.saya_long_description.html,attribute.saya_product_department.single_option,attribute.saya_product_status.string,attribute.saya_season.single_option,attribute.saya_tariff_code.string,variation_children_code
3063sbr01,3 Level Product Style,3063SBR01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",METEORITE DUNES,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Bralette top<br/>Removable soft pads<br/>Lace up with tie strings<br/>Full coverage at front<br/>Made in Colombia</p>,METEORITE DUNES,"Reversible
Bralette top
Removable soft pads
Lace up with tie strings
Full coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,METEORITE DUNES,,active,2018,6112410000,3063sbr01_negro
3063sbr02,3 Level Product Style,3063SBR02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SAND STONE DUNES,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Bralette top<br/>Removable soft pads<br/>Lace up with tie strings<br/>Full coverage at front<br/>Made in Colombia</p>,SAND STONE DUNES,"Reversible
Bralette top
Removable soft pads
Lace up with tie strings
Full coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SAND STONE DUNES,,active,2018,6112410000,3063sbr02_anaranjado
3066sun01,3 Level Product Style,3066SUN01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",METEORITE SWELL,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Underwire top<br/>Without molded cups<br/>Ruffle detail<br/>Adjustable criss cross back<br/>Removable back strap to wear it as a off-shoulder<br/>Medium coverage at front<br/>Made in Colombia</p>,METEORITE SWELL,"Underwire top
Without molded cups
Ruffle detail
Adjustable criss cross back
Removable back strap to wear it as a off-shoulder
Medium coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,METEORITE SWELL,,active,2018,6112410000,3066sun01_negro
3068ssp01,3 Level Product Style,3068SSP01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",METEORITE COCKTAIL,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Sporty top<br/>Removable soft pads<br/>Pullover<br/>Crochet trim at back<br/>Semi coverage at front<br/>Made in Colombia</p>,METEORITE COCKTAIL,"Reversible
Sporty top
Removable soft pads
Pullover
Crochet trim at back
Demi coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,METEORITE COCKTAIL,,active,2018,6112410000,3068ssp01_negro
3068ssp02,3 Level Product Style,3068SSP02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SAND STONE COCKTAIL,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Sporty top<br/>Removable soft pads<br/>Pullover<br/>Crochet trim at back<br/>Semi coverage at front<br/>Made in Colombia</p>,SAND STONE COCKTAIL,"Reversible
Sporty top
Removable soft pads
Pullover
Crochet trim at back
Demi coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SAND STONE COCKTAIL,,active,2018,6112410000,3068ssp02_anaranjado
3069sse01,3 Level Product Style,3069SSE01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SAND STONE LEGEND,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Sliding triangle top<br/>Adjustable criss cross back<br/>Crochet trim detail straps<br/>Semi coverage at front<br/>Made in Colombia</p>,SAND STONE LEGEND,"Reversible
Sliding triangle top
Adjustable criss cross back
Crochet trim detail straps
Demi coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SAND STONE LEGEND,,active,2018,6112410000,3069sse01_anaranjado
3070sbr01,3 Level Product Style,3070SBR01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",MAUVE AFTERLIGHT,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Removable soft pads<br/>Bralette top<br/>Ruffle sleeves<br/>Adjustable back with lace up tie<br/>Full coverage at front<br/>Made in Colombia</p>,MAUVE AFTERLIGHT,"Reversible
Removable soft pads
Bralette Top
Ruffle sleeves
Adjustable back with lace up tie
Full coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,MAUVE AFTERLIGHT,,active,2018,6112410000,3070sbr01_morado
1520sfh03,3 Level Product Style,1520SFH03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SHIMMERING COGNAC SWIRL,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Fixed halter top<br/>Removable soft pads<br/>Pullover<br/>Fixed criss cross back<br/>Full coverage at front<br/>Made in Colombia</p>,SHIMMERING COGNAC SWIRL,"Reversible
Fixed Halter top
Removable soft pads
Pullover
Fixed criss cross back
Full coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SHIMMERING COGNAC SWIRL,,active,2018,6112410000,1520sfh03_cafe
1932sft04,3 Level Product Style,1932SFT04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",GULF OF PARIA,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Fixed triangle top<br/>Removable soft pads<br/>Criss cross adjustable back<br/>Semi coverage at front<br/>Made in Colombia</p>,GULF OF PARIA,"Reversible
Fixed Triangle top 
Removable soft pads
Criss cross adjustable back
Demi coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,GULF OF PARIA,,active,2018,6112410000,1932sft04_negro
1932sft05,3 Level Product Style,1932SFT05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DOLCE VELOCE,<p>Cold hand wash<br/>Always rinse to remove salt or chlorine<br/>Dry in the shade<br/>Dry flat<br/>Avoid rough surfaces</p>,<p>Reversible<br/>Fixed triangle top<br/>Removable soft pads<br/>Criss cross adjustable back<br/>Semi coverage at front<br/>Made in Colombia</p>,DOLCE VELOCE,"Reversible
Fixed Triangle top 
Removable soft pads
Criss cross adjustable back
Demi coverage at front
Made in Colombia",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DOLCE VELOCE,,active,2018,6112410000,1932sft05_anaranjado
